id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
109678117,"Virgin Islands National Park, Virgin Islands, 78020, VI",18.35911,-64.752266,1006,,,,1006,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
109695830,"South Shore, BM-WA, BM",32.2558480544,-64.8122019321,321,,,,321,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
109718107,"Warwick Parish, Bermuda",32.2560831494,-64.8125289484,66,,,,66,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
109887310,"Straits of Florida, FL, US",26.1673585065,-80.0897552258,144,,,,144,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
109911189,"Layton, FL 33001, USA ",24.8151791404,-80.8160345256,2572,,,,2572,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
109973372,"Monroe County, FL, USA",25.0514855423,-80.3928826152,3533,,,,3533,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
109973388,"Monroe County, FL, USA",25.0514855423,-80.3928826152,3533,,,,3533,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110030691,"Straits of Florida, US",24.8520283333,-80.6192333333,5005,,,,5005,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110066564,"Big Bay, Panama",9.24110305,-82.29453796,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110131232,The Split,17.75063001,-88.024270758,202,,,,202,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110132295,"QROO, MX",20.660525,-87.0340721667,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110228871,"Puerto Ferro, Vieques, Puerto Rico",18.1096632143,-65.3851049238,378,,,,378,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110347778,"Monroe, Florida, United States",25.02355615,-80.4938221217,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110441594,,18.5640295117,-66.0115106555,7912,,,,30649,obscured,open,true,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110502935,"Porto de Galinhas, Ipojuca - State of Pernambuco, Brazil",-8.509876471,-34.9979320369,142,,,,142,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110568160,"Fowl Cay, The Bahamas",23.5028850761,-75.7162020108,122,,,,122,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110583909,"",24.5457495,-81.4068437,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110583911,"",24.5457495,-81.4068437,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110583912,"",24.5457495,-81.4068437,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110583920,"",24.5457495,-81.4068437,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110583921,"",24.5457495,-81.4068437,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110583922,"",24.5457495,-81.4068437,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110583925,"",24.5457495,-81.4068437,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110583927,"",24.5462153,-81.4043623,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110587470,"Cemetery Beach, West Bay, Cayman Islands",19.363147264,-81.3996651959,15,,,,15,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110793896,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.786265,-72.2210716667,15,,,,15,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110793921,"Providenciales and West Caicos, Turks and Caicos Islands",21.786345,-72.2213283333,15,,,,15,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110793932,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7862644908,-72.221131865,48,,,,48,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110793939,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7862644908,-72.221131865,48,,,,48,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110793946,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7861182288,-72.2208054786,81,,,,81,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110793957,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7861194372,-72.2206742913,61,,,,61,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110793962,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7861194372,-72.2206742913,61,,,,61,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110859697,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7855267322,-72.218450651,80,,,,80,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110859757,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7853946773,-72.2186187363,95,,,,95,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110859867,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7852426478,-72.2183809138,52,,,,52,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110941129,"Quintana Roo, MX",20.4537703749,-87.1215023873,1647,,,,30472,obscured,open,true,,manual,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110941254,"Sainte-Rose, GP-BT, GP",16.3347948413,-61.6909776398,100,,,,100,,open,false,,,Sergent-major des Caraïbes,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110941313,"Quintana Roo, MX",20.5074332821,-87.2869291253,411,,,,30472,obscured,open,true,,,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
110941362,"Quintana Roo, MX",20.4451051328,-87.3384580508,237,,,,30472,obscured,open,true,,manual,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111008512,"Ciclovía Zona Hotelera 1ra Etapa, Cancún, QROO, MX",21.13435,-86.7430583333,92,,,,92,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111037845,"Parque Nacional Costa Occidental de Isla Mujeres, QROO, MX",21.1328583333,-86.7417133333,8,,,,8,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111163197,"Riviera Beach, FL, USA",26.7825263032,-80.0430004212,24,,,,24,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111262671,"Klein Lagoen, Sint Nicolaas, Aruba, AW",12.4128123513,-69.8811858754,133,,,,133,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111317251,"São Sebastião, SP, BR",-23.7929604556,-45.5878018443,127,,,,127,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111350932,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7852809512,-72.2187305208,47,,,,47,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111350992,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.785282903,-72.2186764909,61,,,,61,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111399947,"Tobago, Trinidad and Tobago, TT",11.3287674885,-60.5490805708,24,,,,24,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111456320,"Smiths, Bermuda",32.311805,-64.7240883333,,,,,,,open,false,,"",Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111480431,Honduras,16.2708808401,-86.5934340274,534,,,,30826,obscured,open,true,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111481828,"Smiths, Bermuda",32.322975,-64.7377566667,,,,,,,open,false,,"",Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111481839,"Smiths, Bermuda",32.322975,-64.7377566667,,,,,,,open,false,,"",Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111490557,"Bahía Mujeres, QROO, MX",21.2453252097,-86.7488748334,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111491420,"Bahía Mujeres, QROO, MX",21.2452077847,-86.7488447617,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111491513,"Bahía Mujeres, QROO, MX",21.2452767615,-86.748933083,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111491594,"Bahía Mujeres, QROO, MX",21.2453641319,-86.7488799885,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111491882,"Bahía Mujeres, QROO, MX",21.2453585885,-86.7488425902,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111492837,"Bahía Mujeres, QROO, MX",21.2453991227,-86.7488929361,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111512039,"Malmok, Aruba, AW",12.6049073746,-70.0526791072,620,,,,620,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111516333,"Bahía Mujeres, QROO, MX",21.2454083584,-86.7489009012,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111517122,"Bahía Mujeres, QROO, MX",21.2453823822,-86.7488620327,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111517650,"Bahía Mujeres, QROO, MX",21.2454480921,-86.7489178143,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111584719,"Bahía Mujeres, QROO, MX",21.2456638411,-86.7489883648,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111585126,"Bahía Mujeres, QROO, MX",21.2457079801,-86.7490225218,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111585746,"Bahía Mujeres, QROO, MX",21.2457356004,-86.7490838626,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111586706,"Bahía Mujeres, QROO, MX",21.2458483796,-86.7491852267,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111589560,"Bahía Mujeres, QROO, MX",21.2459462265,-86.7491994341,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111591007,"Bahía Mujeres, QROO, MX",21.2460409458,-86.7493580066,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111591294,"Bahía Mujeres, QROO, MX",21.2462339622,-86.7494861746,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111592737,North Atlantic Ocean,12.1080700229,-68.9756141472,395,,,,395,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111593038,"Bahía Mujeres, QROO, MX",21.2467252793,-86.7498482932,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111594213,"Bahía Mujeres, QROO, MX",21.2467948171,-86.7496349027,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111597591,"Bahía Mujeres, QROO, MX",21.2309016576,-86.7441987954,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111597744,"Bahía Mujeres, QROO, MX",21.2283944787,-86.7445572219,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111597924,"Bahía Mujeres, QROO, MX",21.2292950031,-86.7437985334,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111599596,"Malmok, Aruba, AW",12.6050423435,-70.052511889,165,,,,165,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111599822,"Bahía Mujeres, QROO, MX",21.2058877196,-86.7209977199,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111600227,"Bahía Mujeres, QROO, MX",21.2060533662,-86.7218226897,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111600604,"Bahía Mujeres, Isla Mujeres, QROO, MX",21.2060808557,-86.7205187898,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111601608,"Lake Worth, Palm Beach Shores, FL, US",26.7775666667,-80.0398945,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111602155,"Bahía Mujeres, Isla Mujeres, QROO, MX",21.206178298,-86.7207334509,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111603231,"Bahía Mujeres, QROO, MX",21.2052838788,-86.7209206403,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111603491,"Bahía Mujeres, Isla Mujeres, QROO, MX",21.2056368951,-86.7206077063,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111657733,"Bonaire, Caribbean Netherlands",12.173701325,-68.3310447304,22528,,,,22528,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111694108,Newman's Wall/Cocoview Wall,16.3560658524,-86.4324731259,285,,,,285,,open,false,,"",Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111707004,"Hamilton Parish, Bermuda",32.3462491472,-64.7089151213,8,,,,8,,open,false,,"",Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111707010,"Hamilton Parish, Bermuda",32.3462491472,-64.7089151213,8,,,,8,,open,false,,"",Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111717792,"Straits of Florida, Key Biscayne, FL, US",25.6861116667,-80.1552666667,7,,,,7,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111851498,,20.9082887263,-86.8090833987,15,,,,30434,obscured,open,true,,,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111882392,"Utila, HN-IB, HN",16.0883763274,-86.8842274855,145,,,,145,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111958299,"Municipality of Roatan, French Cay, Honduras",16.3540163336,-86.4104080534,799,,,,799,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111971215,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7850635411,-72.2181480166,107,,,,107,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111971218,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",21.7850635411,-72.2181480166,107,,,,107,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111971751,,21.1324721873,-86.7042900468,39,,,,30415,obscured,open,true,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
111983856,"Gulf of Mexico, FL, US",24.6264366667,-82.8736883333,43,,,,43,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112011216,Isla de Enmedio,19.1017524388,-95.9386591986,192,,,,192,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112053479,Isla de Enmedio,19.1017524388,-95.9386591986,192,,,,192,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112126393,Sint Maarten,18.0029710857,-63.0655421087,244,,,,244,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112126397,Sint Maarten,18.0029710857,-63.0655421087,244,,,,244,,open,false,,,Sergent-major des Caraïbes,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112132892,"Brevard County, FL, USA",27.8607155209,-80.4487772481,44,,,,44,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112180454,"Puerta de Tierra, San Juan, Puerto Rico",18.4646235006,-66.086300693,203,,,,203,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112257785,"Tide Pools, Caribbean Netherlands",17.6436159377,-63.2182928547,23,,,,23,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112342310,"East End, St John 00830, USVI",18.3412959963,-64.6764112257,228,,,,228,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112342313,"East End, St John 00830, USVI",18.3412959963,-64.6764112257,228,,,,228,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112342321,"East End, St John 00830, USVI",18.3412959963,-64.6764112257,228,,,,228,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112348573,"Central, St John 00830, USVI",18.3508302886,-64.6933637952,244,,,,244,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112349802,"East End, St John 00830, USVI",18.3439981596,-64.6805957197,242,,,,242,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112349803,"East End, St John 00830, USVI",18.3439981596,-64.6805957197,242,,,,242,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112350226,"East End, St John 00830, USVI",18.3438894156,-64.6807631106,180,,,,180,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112465861,"Miami-Dade County, FL, USA",25.6677602309,-80.1600800519,2,,,,2,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112580716,"Monroe County, FL, USA",24.6590047663,-81.2778673137,25,,,,25,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112661748,"Sandy Bay, Trinidad and Tobago, TT",11.1612083333,-60.8399633333,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112666389,"Sandy Bay, Trinidad and Tobago, TT",11.1612695,-60.83983,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112666717,"Sandy Bay, Trinidad and Tobago, TT",11.1612861667,-60.839845,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112706671,"Puerto Rico, Aguada, Puerto Rico, US",18.3596936745,-67.192960375,40177,,,,40177,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112760543,"Central, St John 00830, USVI",18.365571082,-64.7226020164,343,,,,343,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112760556,"Central, St John 00830, USVI",18.365571082,-64.7226020164,343,,,,343,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112760571,"Central, St John 00830, USVI",18.365571082,-64.7226020164,343,,,,343,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112773222,"St John 00830, USVI",18.3583442474,-64.7471633035,387,,,,387,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112791848,"Isla Contoy, Quintana Roo, México",21.4953561,-86.7944127,4369,,,,4369,,open,false,,,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
112931189,"Tulum, QROO, MX",20.4100116667,-87.3059216667,14,,,,14,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113024076,"Alice in Wonderland, Bonaire, Caribbean Netherlands",12.0996294136,-68.2861652132,1,,,,1,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113052551,"Gonzalo Guerrero, San Miguel de Cozumel, Q.R., Mexico",20.5047001062,-86.9580333946,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113052554,"Gonzalo Guerrero, San Miguel de Cozumel, Q.R., Mexico",20.5047248066,-86.9580104058,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113093282,"Quintana Roo, MX",20.352046423,-87.4157833167,80,,,,30490,obscured,open,true,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113104481,México,19.1741580961,-96.0936813353,,,,,,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113134113,"Enseada das Bombas, SC, BR",-27.1394778942,-48.4804387669,14,,,,14,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113203760,"Monroe County, FL, USA",24.8431821713,-80.7509659256,61,,,,61,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113203816,"Monroe County, FL, USA",24.8428515352,-80.7513827793,61,,,,61,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113203875,"Monroe County, FL, USA",24.6978847589,-81.3441732078,244,,,,244,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113248555,"Arrecifes de Cozumel, Cozumel, MX-QR, MX",20.4647689246,-86.9833990785,14,,,,14,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113248607,"Arrecifes de Cozumel, Cozumel, MX-QR, MX",20.4644015651,-86.9837420741,16,,,,16,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113261349,"Arrecifes de Cozumel, Cozumel, MX-QR, MX",20.4655539486,-86.9830786417,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113261355,"Arrecifes de Cozumel, Cozumel, MX-QR, MX",20.4655589744,-86.9830518196,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113261366,"Arrecifes de Cozumel, Cozumel, MX-QR, MX",20.4655464098,-86.9830732773,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113280406,,20.5054264255,-87.0795731449,5846,,,,5846,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113293201,"Dry Tortugas National Park, Monroe, Florida, United States",24.6296222222,-82.8739166667,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113549724,"Mar Caribe, QROO, MX",20.3957343857,-87.3136532964,82,,,,82,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113597149,"Straits of Florida, FL, US",25.7316333333,-80.1621028333,6,,,,6,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
113619217,"Gulf of Mexico, FL, US",24.6273104471,-82.8747141635,335,,,,335,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
