type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject	2016-03-04T13:06:31.000Z	http://creativecommons.org/publicdomain/zero/1.0/	Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Record ID: urn:uuid:264ae495-570d-4f02-a065-14736dc709c2. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)	http://collections.peabody.yale.edu/search/Record/YPM-ICH-004316				YPM	VZ		PreservedSpecimen				urn:uuid:264ae495-570d-4f02-a065-14736dc709c2	YPM ICH 004316		A. E. Verrill and party, A. E. Verrill Bermuda Expedition 1898	2							10% form.->70% alc.			Det. by: Loren P. Woods				number 4316; lot count 2						Abudefduf saxatilis					1898-04/1898-05				1898	4	5	1898-04/1898-05								North America; Atlantic Ocean; Bermuda	North America	Atlantic Ocean			Bermuda																																																								Loren P. Woods							Abudefduf saxatilis					Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Labroidei; Pomacentridae; Pomacentrinae	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis		Species		(Linnaeus, 1758)	damselfishes; parrotfishes; perch-like fishes; ray-finned fishes; vertebrates; chordates; animals	ICZN											Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)	96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	lawrence.gall@yale.edu	Larry Gall	2017-10-22	2017-10-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-03-04T13:06:31.000Z	http://creativecommons.org/publicdomain/zero/1.0/	Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Record ID: urn:uuid:3a049420-fec9-4627-8e59-ef44cf74fd00. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)	http://collections.peabody.yale.edu/search/Record/YPM-ICH-002312				YPM	VZ		PreservedSpecimen				urn:uuid:3a049420-fec9-4627-8e59-ef44cf74fd00	YPM ICH 002312		R/V Pawnee III, R/V Pawnee III	1							10% form.->70% alc.			Det. by: Albert E. Parr				number 2312; lot count 1						Abudefduf saxatilis					1927-03-26		85	85	1927	3	26	1927-03-26								Atlantic Ocean; Caribbean Sea; Bahamas; Rum Cay		Atlantic Ocean; Caribbean Sea			Bahamas				Rum Cay	Pawnee St. 37																																																			Albert E. Parr							Abudefduf saxatilis					Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Labroidei; Pomacentridae; Pomacentrinae	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis		Species		(Linnaeus, 1758)	damselfishes; parrotfishes; perch-like fishes; ray-finned fishes; vertebrates; chordates; animals	ICZN											Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)	96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	lawrence.gall@yale.edu	Larry Gall	2017-10-22	2017-10-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-03-04T13:06:31.000Z	http://creativecommons.org/publicdomain/zero/1.0/	Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Record ID: urn:uuid:7af46aaf-f1ff-493e-94d3-c96631f4ee25. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)	http://collections.peabody.yale.edu/search/Record/YPM-ICH-000533				YPM	VZ		PreservedSpecimen				urn:uuid:7af46aaf-f1ff-493e-94d3-c96631f4ee25	YPM ICH 000533		R/V Pawnee I, R/V Pawnee I	2							10% form.->70% alc.			Det. by: Charles M. Breder				number 533; lot count 2						Abudefduf saxatilis					1925-02/1925-04				1925	2	4	1925-02/1925-04								Atlantic Ocean; Caribbean Sea		Atlantic Ocean; Caribbean Sea								Tropical western North Atlantic																																																			Charles M. Breder							Abudefduf saxatilis					Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Labroidei; Pomacentridae; Pomacentrinae	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis		Species		(Linnaeus, 1758)	damselfishes; parrotfishes; perch-like fishes; ray-finned fishes; vertebrates; chordates; animals	ICZN											Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)	96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	lawrence.gall@yale.edu	Larry Gall	2017-10-22	2017-10-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-03-04T13:06:31.000Z	http://creativecommons.org/publicdomain/zero/1.0/	Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Record ID: urn:uuid:98501120-9015-49e1-941e-24ed6d4b5c52. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)	http://collections.peabody.yale.edu/search/Record/YPM-ICH-002396				YPM	VZ		PreservedSpecimen				urn:uuid:98501120-9015-49e1-941e-24ed6d4b5c52	YPM ICH 002396		R/V Pawnee III, R/V Pawnee III	2							10% form.->70% alc.			Det. by: Albert E. Parr				number 2396; lot count 2						Abudefduf saxatilis					1927-04-09		99	99	1927	4	9	1927-04-09/1927-04-10								Atlantic Ocean; Caribbean Sea; Bahamas; Turks Island		Atlantic Ocean; Caribbean Sea			Bahamas				Turks Island	Hawks Nest. St. 51																																																			Albert E. Parr							Abudefduf saxatilis					Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Labroidei; Pomacentridae; Pomacentrinae	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis		Species		(Linnaeus, 1758)	damselfishes; parrotfishes; perch-like fishes; ray-finned fishes; vertebrates; chordates; animals	ICZN											Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)	96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	lawrence.gall@yale.edu	Larry Gall	2017-10-22	2017-10-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-03-04T13:06:31.000Z	http://creativecommons.org/publicdomain/zero/1.0/	Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Record ID: urn:uuid:a1ac1516-765f-4cc1-9e2d-56ed7b3c7ff4. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)	http://collections.peabody.yale.edu/search/Record/YPM-ICH-010824				YPM	VZ		PreservedSpecimen				urn:uuid:a1ac1516-765f-4cc1-9e2d-56ed7b3c7ff4	YPM ICH 010824			1							10% form.->70% alc.						GM5389	number 10824; lot count 1						Abudefduf saxatilis					1955-03-12		71	71	1955	3	12	1955-03-12																		FLORIDA: Florida Keys, Bridge at Snake Creek																																																										Abudefduf saxatilis					Animalia; Chordata; Vertebrata; Gnathostomata [vertebrate]; Actinopterygii; Neopterygii-Teleostei-Euteleostei; Acanthopterygii-Percomorpha; Perciformes; Labroidei; Pomacentridae; Pomacentrinae	Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis		Species		(Linnaeus, 1758)	damselfishes; parrotfishes; perch-like fishes; ray-finned fishes; vertebrates; chordates; animals	ICZN											Yale Peabody Museum. Vertebrate Zoology Division - Ichthyology, Yale Peabody Museum. Source: http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_ich (source published on 2017-10-22)	96419bea-f762-11e1-a439-00145eb45e9a	2e167bb0-4441-11db-9ba2-b8a03c50a862	lawrence.gall@yale.edu	Larry Gall	2017-10-22	2017-10-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:23-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000001425. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000001425				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000001425	1425		C. Zamprogno & O. C. de Oliveira	01														Coord. aprox. Google Earth											1983-03-28		87	87	1983	03	28														Brasil		São Paulo		Ubatuba	Praia da Fortaleza																		"23S31"""	45W09'																																C. Zamprogno	1984-03-13						Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:23-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000001426. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000001426				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000001426	1426		C. Zamprogno & O. C. de Oliveira	01														Coord. aprox. Google Earth											1983-03-28		87	87	1983	03	28														Brasil		São Paulo		Ubatuba	Praia da Fortaleza																		"23S31"""	45W09'																																C. Zamprogno	1984-03-13						Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:23-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000002133. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000002133				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000002133	2133		Paulo Roberto Manzani	01														; Habitat:Costão rochoso; Método_coleta:aprox.10:00h											1989-12-01		335	335	1989	12	01														Brasil		São Paulo		Ubatuba	Praia Grande																34265		23S28''	45W03''																																I. Sazima	1995-07						Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:23-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000002356. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000002356				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000002356	2356		R. L. Moura & R. S. Rosa	01														; Método_coleta:Poça de maré											1995-07-18		199	199	1995	07	18														Brasil		Rio Grande do Norte			Atol das Rocas					1.2	1.2																																																				Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:23-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000002358. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000002358				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000002358	2358		R. L. Moura & R. S. Rosa	01														; Método_coleta:Poça de maré											1995-07-18		199	199	1995	07	18														Brasil		Rio Grande do Norte			Atol das Rocas					1.2	1.2																																																				Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:25-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000006497. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000006497				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000006497	6497		Natália Cristina Fidelis Bahia	01														Tambor M5; Método_coleta:Cerco-flutuante											2010-04-16		106	106	2010	04	16														Brasil		São Paulo		Ilhabela	Praia da Fome					17	17										23719																																			Natália Cristina Fidelis Bahia	2010-09-13						Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis				Linnaeus, 1758													Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject	2016-11-10 11:31:23-02	CC-BY-NC	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP		Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Record ID: BRA:UNICAMP:ZUEC-PIS:0000010872. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	http://portal.vertnet.org/o/zuec/zuec-pis?id=bra-unicamp-zuec-pis-0000010872				UNICAMP	ZUEC-PIS	ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP	PreservedSpecimen				BRA:UNICAMP:ZUEC-PIS:0000010872	10872		H. Thayde	01																									1979-01-27		27	27	1979	01	27														Brasil		São Paulo		São Sebastião	Praia do Araçá																41977																																			K.Rebelo & G.Bortolo	2015-07						Abudefduf saxatilis						Animalia	Chordata	Actinopterygii	Perciformes	Pomacentridae	Abudefduf		saxatilis																	Universidade Estadual de Campinas - Instituto de Biologia. ZUEC-PIS - Coleção de Peixes do Museu de Zoologia da UNICAMP. Source: http://ipt1.cria.org.br/ipt/resource?r=zuec-pis (source published on 2017-01-08)	c0e8647d-dd4b-4300-8ad1-8c362fb21d75	d073b448-6b80-4364-8c38-18d08b88797f	isazima@unicamp.br	Ivan Sazima	2017-01-08	2017-01-24	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP199433_A222F206-55DB-402B-B4AA-1EC53663A3CB_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp199433-a222f206-55db-402b-b4aa-1ec53663a3cb-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP199433_A222F206-55DB-402B-B4AA-1EC53663A3CB_2015-5-14	199433		K.L. Ilves, M.W. Westneat, A.M. Quattrini, R.I. Eytan, G.W. Chaplin	2							2 alc; 0 sk; 0 c&s	in ANSP collection																BA12-01-GCC	22 June 2012				2012	6	22	22 June 2012		rotenone: 2 12 x 18 bags of rotenone slurry, each composed of: 1 kg 5% powdered rotenone (Chem Sect brand from TIFA International) mixed with half a bottle of phosphate-free dish detergent (Joy Ultra-Concentrated) and seawater; spear						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			Andros Island, Grassy Creek Cays (GCC)							17 ft				travel time to site from Andros Diving (Kemps Bay): 45 min; arrived at site with tide coming in, just before slack tide; patch reef surrounded by Thalassia beds in sand; dive 1: dispersed rotenon at SE corner of reef at slack tide, took > 10 minutes for rotenone to have effect; good kill; dive 2: incredibly strong current; Ilves, Quattrini, Eytan - habitat survey; Westneat - spearing; Chaplin - picking up additional rotenone-affected fishes; boat crew (Reel Tight Charters): Captain Roggie and 1st mate Steve  - they hooked barracuda							23°45'42.804''N	77°26'22.7034''W																																K.L. Ilves, 2012				tissue sample: tags B2075, B2076 (2 of 2 tagged); tissues preserved in RNAlater, stored at -20C			Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP199436_25B6F5B1-5E25-4160-91A5-CDC7D7E5DD80_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp199436-25b6f5b1-5e25-4160-91a5-cdc7d7e5dd80-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP199436_25B6F5B1-5E25-4160-91A5-CDC7D7E5DD80_2015-5-14	199436		K.L. Ilves, M.W. Westneat, C.C. Baldwin, A.M. Quattrini, R.I. Eytan, G.W. Chaplin	4							4 alc; 0 sk; 0 c&s	in ANSP collection																BA12-06-MCH	27 June 2012				2012	6	27	27 June 2012		rotenone: 2 12 x 18 bags of rotenone slurry, each composed of: 1 kg 5% powdered rotenone (Chem Sect brand from TIFA International) mixed with half a bottle of phosphate-free dish detergent (Joy Ultra-Concentrated) and seawater; spear						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			Andros Island, Mastic Cay, historical site (MCH)							0-12 ft				travel time from Driggs Hill Marina: 60 min; windy (~20 knots) & choppy, tide coming in; site a circular coral formation with large hole ~ 12-15' deep, top of reef ~3' deep; dive 1: rotenone laid out by Ilves & Eytan along perimeter of crevice, slightly under ledge; wind & waves carried fish northwards; Baldwin on snorkel, others on SCUBA; good kill but too many squirrelfishes, dozens likely left on reef; dive 2: Ilves & Quattrini habitat survey; boat crew (Reel Tight Charters): Captain Steve & 1st mate Darren							24°36'51.5874''N	77°42'1.764''W																																K.L. Ilves, 2012				tissue sample: tags B2921, B2922, B2923, B2924 (4 of 4 tagged); tissues preserved in RNAlater, stored at -20C			Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
